idx,log_timestamp,camera,ave_speed,speed_units,image_path,image_w,image_h,image_bigger,direction,plugin_name,cx,cy,mw,mh,m_area,x_left,x_right,y_upper,y_lower,max_speed_over,min_area,track_counter,cal_obj_px,cal_obj_mm,status,cam_location
20220304-1839190,"""2022-03-04 18:39:19""",PiCam,27.71,mph,media/images/speed-20220302-0832/speed-28-20220304-1839190.jpg,960,720,3,R2L,None,65,21,52,25,1300,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1844575,"""2022-03-04 18:44:57""",PiCam,32.24,mph,media/images/speed-20220302-0832/speed-32-20220304-1844575.jpg,960,720,3,L2R,None,98,32,39,16,624,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1847417,"""2022-03-04 18:47:41""",PiCam,18.46,mph,media/images/speed-20220302-0832/speed-18-20220304-1847417.jpg,960,720,3,R2L,None,105,30,24,13,312,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1847426,"""2022-03-04 18:47:42""",PiCam,19.9,mph,media/images/speed-20220302-0832/speed-20-20220304-1847426.jpg,960,720,3,R2L,None,46,27,26,13,338,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1850233,"""2022-03-04 18:50:23""",PiCam,34.79,mph,media/images/speed-20220302-0832/speed-35-20220304-1850233.jpg,960,720,3,L2R,None,110,28,61,28,1708,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1906103,"""2022-03-04 19:06:10""",PiCam,24.62,mph,media/images/speed-20220302-0832/speed-25-20220304-1906103.jpg,960,720,3,R2L,None,96,26,27,15,405,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1915292,"""2022-03-04 19:15:29""",PiCam,31.2,mph,media/images/speed-20220302-0832/speed-31-20220304-1915292.jpg,960,720,3,L2R,None,88,27,36,22,792,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1925249,"""2022-03-04 19:25:24""",PiCam,29.45,mph,media/images/speed-20220302-0832/speed-29-20220304-1925249.jpg,960,720,3,L2R,None,100,27,40,15,600,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1925267,"""2022-03-04 19:25:26""",PiCam,26.88,mph,media/images/speed-20220302-0832/speed-27-20220304-1925267.jpg,960,720,3,L2R,None,93,32,32,13,416,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1925319,"""2022-03-04 19:25:31""",PiCam,31.49,mph,media/images/speed-20220302-0832/speed-31-20220304-1925319.jpg,960,720,3,L2R,None,99,31,33,13,429,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1926562,"""2022-03-04 19:26:56""",PiCam,30.4,mph,media/images/speed-20220302-0832/speed-30-20220304-1926562.jpg,960,720,3,L2R,None,94,34,33,13,429,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1930401,"""2022-03-04 19:30:40""",PiCam,27.4,mph,media/images/speed-20220302-0832/speed-27-20220304-1930401.jpg,960,720,3,L2R,None,89,25,31,16,496,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1931016,"""2022-03-04 19:31:01""",PiCam,27.99,mph,media/images/speed-20220302-0832/speed-28-20220304-1931016.jpg,960,720,3,L2R,None,81,25,29,19,551,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1937398,"""2022-03-04 19:37:39""",PiCam,23.2,mph,media/images/speed-20220302-0832/speed-23-20220304-1937398.jpg,960,720,3,L2R,None,91,31,34,27,918,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1939313,"""2022-03-04 19:39:31""",PiCam,42.77,mph,media/images/speed-20220302-0832/speed-43-20220304-1939313.jpg,960,720,3,L2R,None,123,29,41,13,533,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1940452,"""2022-03-04 19:40:45""",PiCam,37.03,mph,media/images/speed-20220302-0832/speed-37-20220304-1940452.jpg,960,720,3,L2R,None,115,22,38,14,532,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1942020,"""2022-03-04 19:42:02""",PiCam,30.46,mph,media/images/speed-20220302-0832/speed-30-20220304-1942020.jpg,960,720,3,R2L,None,73,30,30,12,360,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1945371,"""2022-03-04 19:45:37""",PiCam,24.47,mph,media/images/speed-20220302-0832/speed-24-20220304-1945371.jpg,960,720,3,L2R,None,94,30,33,16,528,50,250,110,173,15,200,6,25,1092.2,,None
20220304-1949401,"""2022-03-04 19:49:40""",PiCam,27.02,mph,media/images/speed-20220302-0832/speed-27-20220304-1949401.jpg,960,720,3,R2L,None,72,30,31,14,434,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1951478,"""2022-03-04 19:51:47""",PiCam,24.68,mph,media/images/speed-20220302-0832/speed-25-20220304-1951478.jpg,960,720,3,R2L,None,84,24,27,17,459,50,250,110,173,15,200,6,56,2743.2,,None
20220304-1953475,"""2022-03-04 19:53:47""",PiCam,27.55,mph,media/images/speed-20220302-0832/speed-28-20220304-1953475.jpg,960,720,3,R2L,None,83,26,27,11,297,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2001140,"""2022-03-04 20:01:14""",PiCam,36.3,mph,media/images/speed-20220302-0832/speed-36-20220304-2001140.jpg,960,720,3,L2R,None,106,28,37,15,555,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2002300,"""2022-03-04 20:02:30""",PiCam,35.71,mph,media/images/speed-20220302-0832/speed-36-20220304-2002300.jpg,960,720,3,L2R,None,110,26,32,12,384,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2003244,"""2022-03-04 20:03:24""",PiCam,24.01,mph,media/images/speed-20220302-0832/speed-24-20220304-2003244.jpg,960,720,3,R2L,None,95,28,28,13,364,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2007361,"""2022-03-04 20:07:36""",PiCam,21.1,mph,media/images/speed-20220302-0832/speed-21-20220304-2007361.jpg,960,720,3,L2R,None,78,24,28,18,504,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2036192,"""2022-03-04 20:36:19""",PiCam,18.55,mph,media/images/speed-20220302-0832/speed-19-20220304-2036192.jpg,960,720,3,L2R,None,68,25,26,13,338,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2036204,"""2022-03-04 20:36:20""",PiCam,16.32,mph,media/images/speed-20220302-0832/speed-16-20220304-2036204.jpg,960,720,3,L2R,None,149,24,27,20,540,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2036516,"""2022-03-04 20:36:51""",PiCam,22.77,mph,media/images/speed-20220302-0832/speed-23-20220304-2036516.jpg,960,720,3,R2L,None,101,24,24,13,312,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2036525,"""2022-03-04 20:36:52""",PiCam,25.03,mph,media/images/speed-20220302-0832/speed-25-20220304-2036525.jpg,960,720,3,R2L,None,42,23,29,19,551,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2040112,"""2022-03-04 20:40:11""",PiCam,28.49,mph,media/images/speed-20220302-0832/speed-28-20220304-2040112.jpg,960,720,3,L2R,None,86,27,38,21,798,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2045085,"""2022-03-04 20:45:08""",PiCam,25.11,mph,media/images/speed-20220302-0832/speed-25-20220304-2045085.jpg,960,720,3,L2R,None,96,31,31,13,403,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2055266,"""2022-03-04 20:55:26""",PiCam,18.99,mph,media/images/speed-20220302-0832/speed-19-20220304-2055266.jpg,960,720,3,L2R,None,74,25,31,20,620,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2055594,"""2022-03-04 20:55:59""",PiCam,38.71,mph,media/images/speed-20220302-0832/speed-39-20220304-2055594.jpg,960,720,3,L2R,None,120,33,34,12,408,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2057251,"""2022-03-04 20:57:25""",PiCam,31.4,mph,media/images/speed-20220302-0832/speed-31-20220304-2057251.jpg,960,720,3,R2L,None,74,27,26,11,286,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2102082,"""2022-03-04 21:02:08""",PiCam,29.01,mph,media/images/speed-20220302-0832/speed-29-20220304-2102082.jpg,960,720,3,L2R,None,100,26,34,13,442,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2117025,"""2022-03-04 21:17:02""",PiCam,31.07,mph,media/images/speed-20220302-0832/speed-31-20220304-2117025.jpg,960,720,3,L2R,None,109,31,34,12,408,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2126436,"""2022-03-04 21:26:43""",PiCam,25.48,mph,media/images/speed-20220302-0832/speed-25-20220304-2126436.jpg,960,720,3,R2L,None,82,26,32,15,480,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2129320,"""2022-03-04 21:29:32""",PiCam,30.77,mph,media/images/speed-20220302-0832/speed-31-20220304-2129320.jpg,960,720,3,R2L,None,83,28,29,12,348,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2134040,"""2022-03-04 21:34:04""",PiCam,28.81,mph,media/images/speed-20220302-0832/speed-29-20220304-2134040.jpg,960,720,3,R2L,None,89,30,29,14,406,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2144334,"""2022-03-04 21:44:33""",PiCam,29.38,mph,media/images/speed-20220302-0832/speed-29-20220304-2144334.jpg,960,720,3,R2L,None,76,22,30,13,390,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2156355,"""2022-03-04 21:56:35""",PiCam,33.56,mph,media/images/speed-20220302-0832/speed-34-20220304-2156355.jpg,960,720,3,L2R,None,119,28,39,15,585,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2158142,"""2022-03-04 21:58:14""",PiCam,26.92,mph,media/images/speed-20220302-0832/speed-27-20220304-2158142.jpg,960,720,3,L2R,None,94,32,34,13,442,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2204276,"""2022-03-04 22:04:27""",PiCam,34.11,mph,media/images/speed-20220302-0832/speed-34-20220304-2204276.jpg,960,720,3,L2R,None,115,30,35,14,490,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2215043,"""2022-03-04 22:15:04""",PiCam,18.43,mph,media/images/speed-20220302-0832/speed-18-20220304-2215043.jpg,960,720,3,L2R,None,90,30,28,13,364,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2245578,"""2022-03-04 22:45:57""",PiCam,22.78,mph,media/images/speed-20220302-0832/speed-23-20220304-2245578.jpg,960,720,3,L2R,None,46,31,42,26,1092,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2252034,"""2022-03-04 22:52:03""",PiCam,26.98,mph,media/images/speed-20220302-0832/speed-27-20220304-2252034.jpg,960,720,3,R2L,None,80,28,32,17,544,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2302239,"""2022-03-04 23:02:23""",PiCam,25.31,mph,media/images/speed-20220302-0832/speed-25-20220304-2302239.jpg,960,720,3,R2L,None,78,26,30,16,480,50,250,110,173,15,200,6,56,2743.2,,None
20220304-2314215,"""2022-03-04 23:14:21""",PiCam,37.17,mph,media/images/speed-20220302-0832/speed-37-20220304-2314215.jpg,960,720,3,L2R,None,117,27,35,12,420,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2315249,"""2022-03-04 23:15:24""",PiCam,28.36,mph,media/images/speed-20220302-0832/speed-28-20220304-2315249.jpg,960,720,3,L2R,None,96,30,35,16,560,50,250,110,173,15,200,6,25,1092.2,,None
20220304-2343487,"""2022-03-04 23:43:48""",PiCam,33.11,mph,media/images/speed-20220302-0832/speed-33-20220304-2343487.jpg,960,720,3,L2R,None,98,26,39,17,663,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0024506,"""2022-03-05 00:24:50""",PiCam,32.74,mph,media/images/speed-20220302-0832/speed-33-20220305-0024506.jpg,960,720,3,R2L,None,56,24,30,12,360,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0540033,"""2022-03-05 05:40:03""",PiCam,23.13,mph,media/images/speed-20220302-0832/speed-23-20220305-0540033.jpg,960,720,3,R2L,None,84,30,28,14,392,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0555025,"""2022-03-05 05:55:02""",PiCam,31.46,mph,media/images/speed-20220302-0832/speed-31-20220305-0555025.jpg,960,720,3,R2L,None,64,26,34,16,544,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0609257,"""2022-03-05 06:09:25""",PiCam,30.43,mph,media/images/speed-20220302-0832/speed-30-20220305-0609257.jpg,960,720,3,R2L,None,40,25,35,15,525,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0617281,"""2022-03-05 06:17:28""",PiCam,22.91,mph,media/images/speed-20220302-0832/speed-23-20220305-0617281.jpg,960,720,3,L2R,None,82,27,28,12,336,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0620106,"""2022-03-05 06:20:10""",PiCam,27.08,mph,media/images/speed-20220302-0832/speed-27-20220305-0620106.jpg,960,720,3,R2L,None,90,31,27,12,324,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0632307,"""2022-03-05 06:32:30""",PiCam,38.37,mph,media/images/speed-20220302-0832/speed-38-20220305-0632307.jpg,960,720,3,R2L,None,37,17,64,27,1728,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0642524,"""2022-03-05 06:42:52""",PiCam,28.2,mph,media/images/speed-20220302-0832/speed-28-20220305-0642524.jpg,960,720,3,R2L,None,81,31,32,18,576,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0651182,"""2022-03-05 06:51:18""",PiCam,21.87,mph,media/images/speed-20220302-0832/speed-22-20220305-0651182.jpg,960,720,3,R2L,None,59,9,68,46,3128,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0719420,"""2022-03-05 07:19:42""",PiCam,18.96,mph,media/images/speed-20220302-0832/speed-19-20220305-0719420.jpg,960,720,3,R2L,None,105,26,33,24,792,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0719429,"""2022-03-05 07:19:42""",PiCam,22.71,mph,media/images/speed-20220302-0832/speed-23-20220305-0719429.jpg,960,720,3,R2L,None,40,17,39,33,1287,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0723430,"""2022-03-05 07:23:43""",PiCam,18.32,mph,media/images/speed-20220302-0832/speed-18-20220305-0723430.jpg,960,720,3,L2R,None,86,27,40,30,1200,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0724102,"""2022-03-05 07:24:10""",PiCam,19.23,mph,media/images/speed-20220302-0832/speed-19-20220305-0724102.jpg,960,720,3,R2L,None,52,23,55,27,1485,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0729023,"""2022-03-05 07:29:02""",PiCam,23.14,mph,media/images/speed-20220302-0832/speed-23-20220305-0729023.jpg,960,720,3,R2L,None,110,20,42,30,1260,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0730424,"""2022-03-05 07:30:42""",PiCam,20.18,mph,media/images/speed-20220302-0832/speed-20-20220305-0730424.jpg,960,720,3,R2L,None,81,31,31,19,589,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0732478,"""2022-03-05 07:32:47""",PiCam,23.41,mph,media/images/speed-20220302-0832/speed-23-20220305-0732478.jpg,960,720,3,L2R,None,73,9,68,45,3060,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0733026,"""2022-03-05 07:33:02""",PiCam,17.39,mph,media/images/speed-20220302-0832/speed-17-20220305-0733026.jpg,960,720,3,L2R,None,133,0,25,63,1575,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0741021,"""2022-03-05 07:41:02""",PiCam,32.14,mph,media/images/speed-20220302-0832/speed-32-20220305-0741021.jpg,960,720,3,R2L,None,41,13,62,40,2480,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0751581,"""2022-03-05 07:51:58""",PiCam,30.45,mph,media/images/speed-20220302-0832/speed-30-20220305-0751581.jpg,960,720,3,R2L,None,43,16,78,34,2652,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0755474,"""2022-03-05 07:55:47""",PiCam,30.29,mph,media/images/speed-20220302-0832/speed-30-20220305-0755474.jpg,960,720,3,R2L,None,45,13,65,39,2535,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0758348,"""2022-03-05 07:58:34""",PiCam,26.2,mph,media/images/speed-20220302-0832/speed-26-20220305-0758348.jpg,960,720,3,R2L,None,43,18,52,34,1768,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0807060,"""2022-03-05 08:07:06""",PiCam,19.68,mph,media/images/speed-20220302-0832/speed-20-20220305-0807060.jpg,960,720,3,R2L,None,79,22,33,30,990,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0807069,"""2022-03-05 08:07:06""",PiCam,18.28,mph,media/images/speed-20220302-0832/speed-18-20220305-0807069.jpg,960,720,3,R2L,None,28,21,28,30,840,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0816255,"""2022-03-05 08:16:25""",PiCam,18.18,mph,media/images/speed-20220302-0832/speed-18-20220305-0816255.jpg,960,720,3,R2L,None,117,28,23,26,598,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0816264,"""2022-03-05 08:16:26""",PiCam,21.06,mph,media/images/speed-20220302-0832/speed-21-20220305-0816264.jpg,960,720,3,R2L,None,62,15,38,39,1482,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0822284,"""2022-03-05 08:22:28""",PiCam,23.05,mph,media/images/speed-20220302-0832/speed-23-20220305-0822284.jpg,960,720,3,L2R,None,108,21,38,40,1520,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0828036,"""2022-03-05 08:28:03""",PiCam,21.18,mph,media/images/speed-20220302-0832/speed-21-20220305-0828036.jpg,960,720,3,L2R,None,78,19,58,38,2204,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0830388,"""2022-03-05 08:30:38""",PiCam,21.19,mph,media/images/speed-20220302-0832/speed-21-20220305-0830388.jpg,960,720,3,R2L,None,85,21,47,30,1410,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0835223,"""2022-03-05 08:35:22""",PiCam,30.61,mph,media/images/speed-20220302-0832/speed-31-20220305-0835223.jpg,960,720,3,L2R,None,58,10,69,48,3312,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0836369,"""2022-03-05 08:36:36""",PiCam,28.97,mph,media/images/speed-20220302-0832/speed-29-20220305-0836369.jpg,960,720,3,R2L,None,63,13,52,39,2028,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0844417,"""2022-03-05 08:44:41""",PiCam,20.67,mph,media/images/speed-20220302-0832/speed-21-20220305-0844417.jpg,960,720,3,L2R,None,89,18,52,43,2236,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0845268,"""2022-03-05 08:45:26""",PiCam,29.89,mph,media/images/speed-20220302-0832/speed-30-20220305-0845268.jpg,960,720,3,L2R,None,143,21,35,15,525,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0845278,"""2022-03-05 08:45:27""",PiCam,18.71,mph,media/images/speed-20220302-0832/speed-19-20220305-0845278.jpg,960,720,3,R2L,None,37,21,40,30,1200,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0851350,"""2022-03-05 08:51:35""",PiCam,90.78,mph,media/images/speed-20220302-0832/speed-91-20220305-0851350.jpg,960,720,3,L2R,None,125,4,31,59,1829,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0858212,"""2022-03-05 08:58:21""",PiCam,16.62,mph,media/images/speed-20220302-0832/speed-17-20220305-0858212.jpg,960,720,3,R2L,None,74,11,60,42,2520,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0859276,"""2022-03-05 08:59:27""",PiCam,18.03,mph,media/images/speed-20220302-0832/speed-18-20220305-0859276.jpg,960,720,3,R2L,None,125,17,41,33,1353,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0901404,"""2022-03-05 09:01:40""",PiCam,32.4,mph,media/images/speed-20220302-0832/speed-32-20220305-0901404.jpg,960,720,3,L2R,None,34,8,72,50,3600,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0903276,"""2022-03-05 09:03:27""",PiCam,23.01,mph,media/images/speed-20220302-0832/speed-23-20220305-0903276.jpg,960,720,3,R2L,None,56,10,61,42,2562,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0904144,"""2022-03-05 09:04:14""",PiCam,17.93,mph,media/images/speed-20220302-0832/speed-18-20220305-0904144.jpg,960,720,3,R2L,None,134,14,36,36,1296,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0906332,"""2022-03-05 09:06:33""",PiCam,20.67,mph,media/images/speed-20220302-0832/speed-21-20220305-0906332.jpg,960,720,3,R2L,None,97,11,48,41,1968,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0906357,"""2022-03-05 09:06:35""",PiCam,23.46,mph,media/images/speed-20220302-0832/speed-23-20220305-0906357.jpg,960,720,3,R2L,None,68,15,57,37,2109,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0913332,"""2022-03-05 09:13:33""",PiCam,24.89,mph,media/images/speed-20220302-0832/speed-25-20220305-0913332.jpg,960,720,3,L2R,None,96,3,81,55,4455,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0914278,"""2022-03-05 09:14:27""",PiCam,43.72,mph,media/images/speed-20220302-0832/speed-44-20220305-0914278.jpg,960,720,3,L2R,None,111,18,65,40,2600,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0915278,"""2022-03-05 09:15:27""",PiCam,18.6,mph,media/images/speed-20220302-0832/speed-19-20220305-0915278.jpg,960,720,3,R2L,None,66,7,63,45,2835,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0915386,"""2022-03-05 09:15:38""",PiCam,39.54,mph,media/images/speed-20220302-0832/speed-40-20220305-0915386.jpg,960,720,3,R2L,None,48,20,54,32,1728,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0920494,"""2022-03-05 09:20:49""",PiCam,19.21,mph,media/images/speed-20220302-0832/speed-19-20220305-0920494.jpg,960,720,3,L2R,None,67,13,67,43,2881,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0921438,"""2022-03-05 09:21:43""",PiCam,15.82,mph,media/images/speed-20220302-0832/speed-16-20220305-0921438.jpg,960,720,3,R2L,None,57,15,44,36,1584,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0922212,"""2022-03-05 09:22:21""",PiCam,27.44,mph,media/images/speed-20220302-0832/speed-27-20220305-0922212.jpg,960,720,3,R2L,None,27,21,96,31,2976,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0926288,"""2022-03-05 09:26:28""",PiCam,25.68,mph,media/images/speed-20220302-0832/speed-26-20220305-0926288.jpg,960,720,3,L2R,None,51,12,59,45,2655,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0928004,"""2022-03-05 09:28:00""",PiCam,25.79,mph,media/images/speed-20220302-0832/speed-26-20220305-0928004.jpg,960,720,3,R2L,None,107,14,46,36,1656,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0929192,"""2022-03-05 09:29:19""",PiCam,19.93,mph,media/images/speed-20220302-0832/speed-20-20220305-0929192.jpg,960,720,3,L2R,None,39,11,42,42,1764,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0935004,"""2022-03-05 09:35:00""",PiCam,19.26,mph,media/images/speed-20220302-0832/speed-19-20220305-0935004.jpg,960,720,3,R2L,None,69,15,59,37,2183,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0935051,"""2022-03-05 09:35:05""",PiCam,21.01,mph,media/images/speed-20220302-0832/speed-21-20220305-0935051.jpg,960,720,3,R2L,None,97,11,39,52,2028,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0935072,"""2022-03-05 09:35:07""",PiCam,57.26,mph,media/images/speed-20220302-0832/speed-57-20220305-0935072.jpg,960,720,3,L2R,None,117,17,45,46,2070,50,250,110,173,15,200,6,25,1092.2,,None
20220305-0936060,"""2022-03-05 09:36:06""",PiCam,22.4,mph,media/images/speed-20220302-0832/speed-22-20220305-0936060.jpg,960,720,3,R2L,None,117,19,43,33,1419,50,250,110,173,15,200,6,56,2743.2,,None
20220305-0945082,"""2022-03-05 09:45:08""",PiCam,30.95,mph,media/images/speed-20220302-0832/speed-31-20220305-0945082.jpg,960,720,3,R2L,None,38,13,118,40,4720,50,250,110,173,15,200,6,56,2743.2,,None
